x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,label
0.640447378,0.862232804,4.31e-08,0.598804474,0.852219164,-0.015176929,0.556261361,0.827802181,-0.024675788,0.519567251,0.818231225,-0.035395138,0.49183324,0.82446897,-0.046001654,0.560667694,0.741491973,-0.003364464,0.544320881,0.687801838,-0.016276211,0.535208642,0.653513312,-0.027039818,0.527615905,0.624008954,-0.035318639,0.581361115,0.728844047,-0.006666564,0.565283358,0.670476556,-0.030268556,0.570290565,0.695499897,-0.040535957,0.575784385,0.72379905,-0.041354232,0.60524857,0.724828601,-0.01242074,0.593302786,0.673048258,-0.03344591,0.595354676,0.696250558,-0.034478806,0.599357188,0.722788572,-0.028810594,0.631220162,0.727929175,-0.019775575,0.620697558,0.683650076,-0.031619985,0.617419899,0.695717573,-0.029579634,0.618765414,0.716766775,-0.024886983,L
0.646465659,0.860656083,3.85e-08,0.605462968,0.851107836,-0.015032872,0.562950611,0.826460481,-0.024258057,0.526115894,0.815778375,-0.034890331,0.497634083,0.819259405,-0.045303658,0.565022647,0.740667462,-0.00216859,0.548538744,0.686546564,-0.015705222,0.539755344,0.651880264,-0.026471183,0.532653689,0.621012092,-0.034549989,0.584974408,0.727851331,-0.005519946,0.56966418,0.668764055,-0.029608874,0.576547205,0.697371542,-0.038940802,0.582631409,0.72569716,-0.038652726,0.608713388,0.723304152,-0.011538577,0.596344173,0.671183348,-0.033492807,0.600736976,0.69911176,-0.032965716,0.605734169,0.726242483,-0.025609575,0.635007799,0.72596091,-0.019162659,0.624708354,0.681129813,-0.031628303,0.622626245,0.695888638,-0.028671434,0.624490261,0.717344522,-0.022856278,L
0.640171945,0.845049381,4.66e-08,0.600504041,0.837459862,-0.014689263,0.559521019,0.814112544,-0.023363,0.524401486,0.803812325,-0.033079579,0.498214066,0.809319317,-0.042521335,0.56058383,0.732005596,-0.002400805,0.543839395,0.681154013,-0.014582339,0.534535229,0.648275971,-0.024859352,0.526637971,0.619776905,-0.032765225,0.579405069,0.719393075,-0.005452471,0.562387228,0.6620754,-0.027883576,0.568667293,0.685235202,-0.037751358,0.575229824,0.712888479,-0.038247094,0.601979077,0.715081871,-0.010878,0.588616729,0.666069329,-0.03082322,0.592894971,0.687891066,-0.03191888,0.598280489,0.713569105,-0.026263112,0.627325237,0.717405438,-0.017895419,0.615927756,0.674666107,-0.029286185,0.613907158,0.685628712,-0.027512645,0.615903497,0.706279695,-0.02293513,L
0.730956197,0.825232267,4.71e-08,0.695317745,0.814759016,-0.017386539,0.656495571,0.790115654,-0.02728956,0.620284379,0.777293742,-0.03748703,0.592316031,0.783050001,-0.0471697,0.651106775,0.713259518,-0.004605556,0.632585049,0.663594723,-0.017507901,0.624412477,0.631390929,-0.027745903,0.616633832,0.603162229,-0.035471831,0.670251012,0.700084686,-0.005890314,0.655459344,0.645219624,-0.028799819,0.666136265,0.672000408,-0.037479687,0.672325552,0.699874103,-0.036966622,0.693353415,0.695330441,-0.009759148,0.681138694,0.647093892,-0.03045658,0.688540518,0.672214091,-0.029078931,0.69309926,0.697685361,-0.021540755,0.718701661,0.697395384,-0.015343433,0.708760619,0.657476664,-0.027063005,0.709035516,0.672176123,-0.023674378,0.710436344,0.692085564,-0.017714912,L
0.810004592,0.822911024,-5.77e-08,0.770102382,0.81584692,-0.015645195,0.725562096,0.792868853,-0.021496234,0.687485516,0.781650186,-0.028220842,0.658055186,0.779062271,-0.034232128,0.718513966,0.740521133,0.001485747,0.697815239,0.695515752,-0.011256201,0.688003302,0.667686164,-0.018811055,0.677673221,0.642188191,-0.024192592,0.73816967,0.72955817,0.000483355,0.731143534,0.707172275,-0.022853691,0.749879539,0.745176852,-0.028051207,0.755383134,0.762556493,-0.025200989,0.760777891,0.723108053,-0.003938145,0.757553875,0.70495975,-0.028331885,0.771737993,0.742149234,-0.023429731,0.77372092,0.75696528,-0.013135561,0.784643471,0.721115112,-0.009752258,0.78063935,0.702426136,-0.0235359,0.787902653,0.731185794,-0.017492523,0.789312005,0.74557811,-0.009157813,L
0.869522929,0.823387742,-6.94e-08,0.831606328,0.808539987,-0.016609281,0.788544059,0.777584195,-0.023331659,0.750018239,0.762915015,-0.030779541,0.718931079,0.767002583,-0.037665166,0.78246516,0.72557503,-0.002640234,0.758456707,0.674739122,-0.017140571,0.748199105,0.644798815,-0.025909605,0.738083243,0.614403367,-0.032150116,0.802539885,0.714202762,-0.003665643,0.798557103,0.688266456,-0.029015366,0.813345909,0.729659796,-0.034917582,0.816793203,0.748873889,-0.032556999,0.825596452,0.709268332,-0.007884938,0.823771477,0.688096344,-0.032718077,0.833714008,0.728296101,-0.027257621,0.834958017,0.745158374,-0.016766248,0.848989785,0.710553706,-0.013633517,0.846269906,0.689597785,-0.026773874,0.850916684,0.719126642,-0.019675059,0.852399051,0.734257221,-0.010758726,L
0.925375879,0.808184266,-7.45e-08,0.886128247,0.787482202,-0.014345888,0.843923211,0.75042963,-0.021035284,0.805013418,0.733559072,-0.029117081,0.775819004,0.743492663,-0.037051011,0.84326911,0.694837391,-0.002289139,0.824013591,0.636792004,-0.017740332,0.815555871,0.602222204,-0.026923796,0.806652665,0.568203449,-0.033420131,0.866261423,0.685835958,-0.004735551,0.862828791,0.660041273,-0.031093184,0.874520957,0.706384242,-0.036747918,0.87563467,0.724188745,-0.033883955,0.892181814,0.682408452,-0.010070146,0.890083611,0.661727846,-0.036263436,0.897183001,0.706572354,-0.030523961,0.896692157,0.721377552,-0.019302536,0.918219507,0.683786333,-0.016583214,0.91445905,0.661738217,-0.029515237,0.916441679,0.694648623,-0.021049306,0.916561723,0.709580302,-0.011006647,L
0.889639735,0.700318933,-8.87e-08,0.83478874,0.688139975,-0.015963797,0.77775532,0.65703392,-0.023167348,0.729902506,0.643941402,-0.032644685,0.693756402,0.652720809,-0.041779906,0.773625731,0.587308824,0.002362286,0.743330956,0.527886629,-0.015716592,0.726074696,0.49122718,-0.027005835,0.7104972,0.457190931,-0.035215061,0.799895048,0.569885075,-0.002436845,0.782849252,0.535174251,-0.035898447,0.80486542,0.585837245,-0.044009622,0.817935586,0.611905694,-0.040329076,0.830978155,0.560207248,-0.011027023,0.819708347,0.533068776,-0.043941405,0.835488915,0.584871173,-0.037500698,0.843638599,0.608802795,-0.023194984,0.86443001,0.558585167,-0.021113239,0.853848577,0.533474684,-0.038553867,0.858345509,0.571878076,-0.030046603,0.861731172,0.5921731,-0.018683065,L
0.78615725,0.68446666,-1.74e-07,0.724808276,0.677864015,-0.011705532,0.660419881,0.643217504,-0.017172836,0.608275533,0.629007339,-0.026395272,0.570449114,0.638951004,-0.035749048,0.661807179,0.555319488,0.007573713,0.62639004,0.490889609,-0.010414594,0.605286121,0.451195538,-0.021489212,0.588742018,0.41683495,-0.029742731,0.689163744,0.538361549,-0.000234772,0.658332944,0.500947356,-0.035870202,0.682818413,0.562409818,-0.042906895,0.703623295,0.592621922,-0.03678425,0.723335683,0.527741671,-0.011819023,0.69870466,0.495489776,-0.045725245,0.716952801,0.555985987,-0.036726285,0.733124971,0.582359791,-0.019599818,0.761673391,0.524685323,-0.024695743,0.738769174,0.498948067,-0.042433813,0.743084252,0.543287694,-0.032403998,0.753430963,0.564049542,-0.019442961,L
0.694596827,0.88562423,-1.06e-07,0.635942876,0.857068002,-0.013644983,0.577644825,0.796985507,-0.022123678,0.523222923,0.769245982,-0.03542332,0.481145412,0.777206302,-0.048961405,0.594559431,0.699443817,0.007574653,0.576479733,0.61001128,-0.014956834,0.570791364,0.552279711,-0.030227859,0.56835109,0.50427413,-0.040919624,0.624945879,0.693485916,-0.001099407,0.600122452,0.648960829,-0.043002121,0.613092065,0.723341405,-0.053037375,0.627991199,0.756453156,-0.047657456,0.659971535,0.692461967,-0.014161205,0.6401847,0.651248574,-0.051137123,0.646008909,0.719350517,-0.040986218,0.655940056,0.746666849,-0.022090003,0.697465777,0.698197067,-0.029187068,0.68045944,0.66126436,-0.045141105,0.675855279,0.706529438,-0.03196298,0.680782557,0.728306711,-0.016489042,L
0.550446272,1.001109242,-1.62e-07,0.489659697,0.966792703,-0.01387812,0.43432799,0.908139288,-0.026389319,0.380545586,0.87625581,-0.044256456,0.335595816,0.868315041,-0.062351331,0.471379459,0.797964275,0.005174649,0.452298105,0.704621851,-0.014911749,0.439411759,0.646887183,-0.027513077,0.429908156,0.597439587,-0.037460152,0.499383152,0.796449482,-0.004119564,0.460129648,0.750693321,-0.042426519,0.469548285,0.831140995,-0.048813656,0.491196126,0.864316463,-0.042221915,0.533897102,0.799150586,-0.017541684,0.499908358,0.752577662,-0.052225769,0.504342914,0.827418208,-0.037258368,0.522579432,0.858287096,-0.016553674,0.573355198,0.808197021,-0.033204507,0.542652309,0.766274214,-0.049500968,0.534070253,0.819927514,-0.033472087,0.545237839,0.851726115,-0.016251585,L
0.437181175,0.918206751,-2.24e-07,0.378932476,0.867384434,-0.003104834,0.32845068,0.789827943,-0.006849629,0.281353742,0.744486094,-0.017686425,0.238159105,0.733155012,-0.029931894,0.376368731,0.693488121,0.016600568,0.364628553,0.601788521,-0.000375647,0.356525749,0.545583665,-0.010963116,0.350981474,0.496410042,-0.019827444,0.406532586,0.694476366,0.002386721,0.370164722,0.644887686,-0.034570064,0.372259468,0.728244364,-0.041067623,0.391620368,0.768727839,-0.034404576,0.442011058,0.703999758,-0.015270111,0.406363368,0.659931242,-0.050231397,0.405611902,0.737217844,-0.037116725,0.422070265,0.768163681,-0.017401719,0.480384052,0.723675489,-0.033771165,0.448619127,0.676032543,-0.049528316,0.438905895,0.728270113,-0.033354793,0.451332957,0.755738735,-0.016493503,L
0.50267154,0.778574347,-1.28e-07,0.45919165,0.761067092,-0.007017714,0.420699805,0.722722292,-0.012237135,0.389999211,0.697118342,-0.020923451,0.364502341,0.690409839,-0.030333208,0.442514241,0.652720988,0.002940294,0.429927647,0.593313813,-0.010412621,0.420606881,0.557258368,-0.01883777,0.414107502,0.526846647,-0.025330946,0.464075059,0.649963439,-0.004586631,0.440746814,0.613772213,-0.032121476,0.445714384,0.663015187,-0.03831375,0.457867086,0.694989145,-0.034338817,0.488897234,0.650906205,-0.014397735,0.467801154,0.621429145,-0.040171664,0.47221148,0.668952584,-0.033466689,0.482692957,0.696819544,-0.020691495,0.517063081,0.656059563,-0.025083812,0.497441053,0.628790438,-0.038874637,0.49412179,0.660553992,-0.030831663,0.500671089,0.681887627,-0.020599574,L
0.498537898,0.810250401,-1.23e-07,0.459620833,0.794156909,-0.008626011,0.425945729,0.7597543,-0.015571148,0.397786319,0.736317039,-0.025367122,0.373915732,0.723988235,-0.035443194,0.44476831,0.691296816,-0.000531082,0.431110293,0.636667371,-0.014718154,0.422130942,0.602264524,-0.024220243,0.415284723,0.573367596,-0.031094624,0.464168578,0.689017534,-0.007041247,0.440847874,0.657189667,-0.033597603,0.445663869,0.702936471,-0.040082768,0.456947446,0.732845545,-0.036879953,0.486574978,0.690138757,-0.015791481,0.466171086,0.662636697,-0.040014178,0.469699591,0.70718348,-0.033453085,0.478827655,0.733923376,-0.021387579,0.512442648,0.695363879,-0.025642443,0.494454205,0.669707239,-0.038482107,0.490925521,0.699569404,-0.030456593,0.496250153,0.720304728,-0.020353969,L
0.630280614,0.933107913,-1.04e-07,0.592439473,0.909354568,-0.010827976,0.558819532,0.868290067,-0.018332062,0.522986174,0.845565498,-0.028311588,0.493487716,0.844056845,-0.038379598,0.572780073,0.801168561,-0.001121343,0.561094522,0.741701722,-0.01746927,0.555747986,0.703468084,-0.026348313,0.551980019,0.669530213,-0.032101892,0.593313098,0.800551236,-0.005197117,0.578097761,0.776296258,-0.031690296,0.584265232,0.832061708,-0.034042079,0.593098998,0.84898138,-0.02785678,0.616882265,0.805059314,-0.012189701,0.605456769,0.790331602,-0.037230894,0.606748283,0.840049028,-0.027685743,0.612625599,0.850193322,-0.013454534,0.640784085,0.813969076,-0.02032236,0.629870951,0.796030998,-0.030543577,0.624899626,0.83100909,-0.019166876,0.628805101,0.842236757,-0.007083332,L
0.642218411,0.930519521,-8.89e-08,0.600995541,0.895577312,-0.010232437,0.575202286,0.855944335,-0.017062265,0.54075098,0.825963795,-0.026285408,0.511989295,0.816750169,-0.034916576,0.588131964,0.793660939,0.003822143,0.578323722,0.735141158,-0.014801882,0.574492097,0.69828862,-0.027359715,0.571121693,0.665317833,-0.034735434,0.607839465,0.794664323,0.002192491,0.596906424,0.76744622,-0.022156212,0.600981712,0.819955945,-0.023294676,0.606573701,0.841950774,-0.016791424,0.631187499,0.802931428,-0.002952357,0.622142196,0.782803297,-0.02671662,0.621338665,0.832321167,-0.01707764,0.625311792,0.847107291,-0.002622046,0.652581155,0.81708169,-0.009071315,0.64894712,0.794538319,-0.017359814,0.639446139,0.828324616,-0.005552729,0.64107585,0.842049241,0.006582583,L
0.767629921,0.964878857,-1.14e-07,0.726095974,0.946634531,-0.016816946,0.680575132,0.900383055,-0.026636563,0.637651265,0.878176033,-0.038885348,0.601713121,0.887180507,-0.050276246,0.679277003,0.812628269,-0.004566019,0.662490129,0.741209567,-0.026128825,0.654741406,0.697424829,-0.035950247,0.647370994,0.65643692,-0.041694064,0.706653059,0.809092343,-0.00802152,0.697779715,0.78743279,-0.040678877,0.711231649,0.850663006,-0.042479414,0.714721739,0.859772801,-0.03453549,0.737609684,0.809982717,-0.015638726,0.730718493,0.793511152,-0.048675671,0.737194717,0.850981534,-0.037498709,0.737634718,0.855591476,-0.020269036,0.768254817,0.814972579,-0.024865737,0.761656821,0.792006433,-0.04027658,0.759904861,0.833018064,-0.027706185,0.759608269,0.84424448,-0.013130257,L
0.784997702,0.922378838,-7.21e-08,0.74163425,0.891618133,-0.015836921,0.700531662,0.841537118,-0.023964763,0.65733701,0.814093649,-0.034207776,0.623817921,0.818408251,-0.044381287,0.705354333,0.762425303,0.000503781,0.698905587,0.691393673,-0.01538106,0.699953139,0.649989605,-0.024839945,0.700177133,0.612965465,-0.031657711,0.731519043,0.762421548,-0.002099707,0.728854537,0.73112452,-0.030208696,0.735344827,0.789299726,-0.035549462,0.734915555,0.811715662,-0.031699982,0.760594606,0.768172324,-0.00822872,0.76083827,0.74394542,-0.037712332,0.762640774,0.79855442,-0.031548616,0.759959221,0.818840325,-0.018800952,0.789777339,0.779773295,-0.015553782,0.788198173,0.750532389,-0.030798946,0.784293413,0.789116323,-0.021836128,0.780955851,0.810040116,-0.010589577,L
0.852052987,0.864179313,-7.66e-08,0.808855057,0.829660952,-0.017270707,0.768023014,0.772043109,-0.023514824,0.726931334,0.736742139,-0.031672381,0.690201819,0.733303487,-0.039365489,0.767060518,0.700081587,0.004417293,0.755234241,0.629279673,-0.01117251,0.753367066,0.588174224,-0.021124154,0.750532448,0.54972297,-0.028229473,0.794052303,0.697140574,0.002010029,0.794448078,0.657728493,-0.02861201,0.804029584,0.717723906,-0.036609035,0.805161417,0.746291459,-0.033291977,0.823984027,0.703316748,-0.004206714,0.828284025,0.671936691,-0.035719641,0.83036828,0.729037702,-0.031414326,0.827438116,0.754370928,-0.018910546,0.852734029,0.717711389,-0.011683758,0.855095506,0.683538079,-0.028478656,0.852199316,0.72195363,-0.020816477,0.848967075,0.743534863,-0.009984287,L
0.890604138,0.719296336,-6.34e-08,0.841035128,0.701287329,-0.015659023,0.787879825,0.664509714,-0.025111509,0.740373492,0.655176997,-0.037492353,0.705689251,0.672459662,-0.049960479,0.785923183,0.58212328,-0.000283105,0.764863074,0.5116238,-0.019454846,0.75487411,0.466318071,-0.030615291,0.7458179,0.42585212,-0.038621411,0.812716424,0.572135985,-0.005298467,0.796294212,0.549261034,-0.039788667,0.813801825,0.606637597,-0.046988949,0.823263884,0.623492599,-0.042835664,0.84408772,0.568121374,-0.014106664,0.833526671,0.55130434,-0.047251627,0.84396106,0.603787363,-0.039787766,0.848026037,0.615557432,-0.025200773,0.876820624,0.569037199,-0.024443908,0.86547488,0.546571732,-0.039800853,0.866262853,0.586388052,-0.028983269,0.867653608,0.601599574,-0.016253868,L
0.096121043,0.735568643,6.62e-08,0.148956537,0.702571809,-0.023687456,0.197718531,0.641685724,-0.036408644,0.249820292,0.615333498,-0.049309038,0.29431811,0.616001606,-0.060648851,0.187771261,0.551484764,-0.018696668,0.202935964,0.45962888,-0.04058079,0.209613279,0.40202862,-0.050236594,0.211424842,0.351758897,-0.057279449,0.152001038,0.552696347,-0.020841833,0.166886359,0.512243032,-0.048470184,0.162129626,0.586485028,-0.044711735,0.158510119,0.604254127,-0.035039239,0.11473006,0.564126909,-0.027513171,0.126113236,0.543792129,-0.059576005,0.128618196,0.610466778,-0.044905815,0.125860468,0.620734215,-0.027268052,0.077738091,0.582752407,-0.036896601,0.089740701,0.568598211,-0.056277007,0.098040693,0.614802241,-0.043406203,0.092802003,0.627024174,-0.029694207,L
0.03059623,0.557153404,1.33e-07,0.071298003,0.521851063,-0.027336555,0.112040833,0.476309121,-0.040798072,0.164836571,0.454777807,-0.053648688,0.204407901,0.45002532,-0.064207822,0.104863212,0.389600098,-0.013584266,0.111688688,0.30321312,-0.036531758,0.114504941,0.245405525,-0.050142042,0.113393337,0.197279349,-0.058773089,0.067843892,0.395017952,-0.008366569,0.061115518,0.354706645,-0.033055432,0.06234533,0.425832689,-0.028447839,0.068881422,0.451974869,-0.018206775,0.032099899,0.411988378,-0.008419041,0.030096997,0.380972385,-0.034970455,0.037950195,0.44193241,-0.018725241,0.043453764,0.46621865,-0.000173345,-0.000319175,0.434669614,-0.011698457,0.001846716,0.412477344,-0.028470723,0.009468697,0.455861688,-0.015616627,0.013724849,0.476578474,-0.001013444,L
0.555252969,0.5393731,8.98e-08,0.616420567,0.522664309,-0.005941141,0.674021423,0.470090359,-0.015354983,0.725796938,0.461904079,-0.030847313,0.768257201,0.474862456,-0.047198437,0.647878289,0.365886152,0.00162399,0.671443462,0.273867488,-0.018150175,0.691506326,0.219606057,-0.027447382,0.704162419,0.169838116,-0.034548186,0.622294426,0.359399527,-0.011850771,0.672625303,0.322933704,-0.048030917,0.661246479,0.402748168,-0.052246436,0.636864185,0.422371745,-0.044840291,0.594747126,0.359301358,-0.028060919,0.644843817,0.334888399,-0.068852827,0.630882382,0.415880203,-0.056804527,0.603954196,0.427409679,-0.037241139,0.564522922,0.366399884,-0.044310011,0.610368967,0.348614752,-0.068679109,0.604093552,0.408553839,-0.054123536,0.578797996,0.422499299,-0.03770075,L
0.468791902,0.600548029,8.24e-08,0.514114082,0.57864058,-0.007885591,0.556395173,0.537072778,-0.01670276,0.596303046,0.531041682,-0.029416395,0.631117761,0.540578067,-0.04222114,0.543014407,0.454481065,-0.003144116,0.567195535,0.38790834,-0.019104077,0.58298111,0.348395497,-0.025854312,0.59179163,0.310850918,-0.030854996,0.520391464,0.449316502,-0.011700288,0.560295761,0.426453143,-0.037207115,0.553816855,0.488565564,-0.03854803,0.537518203,0.500673056,-0.032711431,0.497518986,0.449511945,-0.022807147,0.537053347,0.437520444,-0.053023443,0.528472841,0.498274207,-0.044406902,0.509346128,0.504130781,-0.030663569,0.473289043,0.456908137,-0.034367133,0.51107806,0.447939962,-0.053283453,0.508961439,0.492987007,-0.043426286,0.489631176,0.502425432,-0.031882409,L
0.154623955,0.937941611,7.21e-08,0.188356698,0.901578367,-0.019550135,0.219675615,0.846857727,-0.030492738,0.25984776,0.822091103,-0.041687828,0.294567138,0.82154876,-0.051294412,0.208047882,0.772846699,-0.014294391,0.213945866,0.701240242,-0.033982474,0.213931799,0.655725062,-0.043649152,0.211649925,0.61664772,-0.049353935,0.181102678,0.777944446,-0.014877569,0.188548267,0.752685308,-0.036394052,0.188897341,0.807748735,-0.03302129,0.187779665,0.820588946,-0.024847062,0.152384058,0.791826546,-0.019414477,0.158383459,0.777810693,-0.044381119,0.164952576,0.826892555,-0.033520237,0.164813161,0.836679339,-0.019553196,0.125851601,0.81254822,-0.026060252,0.131428152,0.802018523,-0.038074572,0.14204371,0.834801376,-0.025915459,0.141081095,0.846268177,-0.013466598,L
0.19328256,0.937271416,9.73e-08,0.23329784,0.903749824,-0.019087953,0.272788733,0.852635503,-0.032831367,0.316927016,0.833289921,-0.047497664,0.351619184,0.840159416,-0.061200269,0.254545838,0.767650247,-0.016903438,0.267969996,0.699866235,-0.036634088,0.272827566,0.655324697,-0.0448706,0.276169956,0.618648469,-0.049377408,0.224984258,0.768190801,-0.018861374,0.244652301,0.759035826,-0.040456835,0.24019812,0.811943889,-0.037376788,0.233401328,0.818793416,-0.029608211,0.195414469,0.779951453,-0.024489295,0.212733373,0.783456445,-0.050971236,0.21474117,0.83064872,-0.043889027,0.208773702,0.833479464,-0.032638464,0.168705046,0.799202502,-0.03188096,0.183777183,0.804861605,-0.045162056,0.192040533,0.837457359,-0.035836916,0.185838431,0.843245149,-0.025474284,L
0.147634014,0.789027691,8.85e-08,0.191541046,0.751937091,-0.020626133,0.23151274,0.706071734,-0.032726444,0.279579461,0.68633157,-0.044834595,0.314695835,0.687311113,-0.054785188,0.224788144,0.623753488,-0.012970461,0.233264208,0.543364763,-0.032696884,0.234933227,0.494094819,-0.042386219,0.233064041,0.452385664,-0.048224509,0.194769531,0.628180981,-0.012429083,0.20127739,0.595654368,-0.034294084,0.200756609,0.657848418,-0.029790241,0.202178553,0.676831782,-0.021104544,0.162011445,0.64179939,-0.016097201,0.168236732,0.621562183,-0.042640582,0.173074976,0.678082287,-0.029643195,0.173318177,0.69354105,-0.013950855,0.131532699,0.661546111,-0.021847084,0.137360945,0.644222677,-0.03518191,0.146194577,0.684315383,-0.021852452,0.145621642,0.69907093,-0.008643365,L
0.751518846,0.852106214,1.65e-07,0.685117304,0.82469368,-0.02023486,0.618819416,0.783050418,-0.032157902,0.560646236,0.772289872,-0.047312383,0.519695401,0.79049319,-0.062261596,0.636802256,0.656423092,0.007780248,0.617336214,0.56908232,-0.007576246,0.610177636,0.514592826,-0.022827893,0.606210649,0.468590915,-0.035145536,0.668740988,0.643565297,0.001622266,0.650227666,0.552668929,-0.032586969,0.648060262,0.584641159,-0.050979059,0.651091278,0.627835214,-0.054256231,0.705655992,0.642438591,-0.008786157,0.692024231,0.560492039,-0.039828539,0.689322352,0.59466064,-0.046154026,0.693050325,0.639403224,-0.040325668,0.746970117,0.650071442,-0.021490913,0.734620988,0.581947923,-0.038893271,0.726268053,0.597273886,-0.038942426,0.725842714,0.63131845,-0.034068894,L
0.895813882,0.938520074,1.01e-07,0.831624568,0.911962807,-0.024095813,0.763180912,0.859436512,-0.036622468,0.699931264,0.835934222,-0.051819026,0.652392626,0.846252143,-0.066736378,0.773598909,0.727984369,0.008433923,0.754054427,0.636146605,-0.007867513,0.745187938,0.579343915,-0.023699021,0.738556683,0.528416574,-0.03691062,0.808230042,0.71332705,0.002506286,0.78863591,0.615274072,-0.033331826,0.789467752,0.653134465,-0.051725868,0.793757319,0.698235095,-0.054477971,0.847417116,0.712482989,-0.008178218,0.834060848,0.624388337,-0.042887066,0.831105709,0.66655004,-0.048293021,0.833604813,0.713619411,-0.04121859,0.891089499,0.721420646,-0.021348886,0.877763748,0.651735485,-0.041919082,0.871841133,0.6803689,-0.040751189,0.874427617,0.720547557,-0.03457614,L
0.677942455,0.718555927,1.1e-07,0.619191885,0.697899282,-0.020746434,0.563689113,0.65686959,-0.03164101,0.514352202,0.638249576,-0.044949312,0.477245867,0.63812989,-0.057735171,0.578757346,0.547281682,0.002371517,0.558723211,0.471033484,-0.015268047,0.548844516,0.420734823,-0.031277921,0.544553876,0.377845764,-0.042990789,0.608141541,0.533440888,-0.002207383,0.590362608,0.453834593,-0.035964791,0.583333194,0.481161952,-0.054389536,0.587740004,0.523145318,-0.057808865,0.642533183,0.530024827,-0.010819615,0.62992698,0.459770799,-0.041736819,0.621651053,0.489216387,-0.049716424,0.626588106,0.530839741,-0.045057669,0.681901217,0.534356594,-0.021588907,0.669882596,0.473607779,-0.040538184,0.658732474,0.486522615,-0.042474274,0.659399629,0.520179749,-0.038245551,L
0.637223959,0.821974456,-4.39e-07,0.587582409,0.779315114,-0.008460536,0.572960138,0.711871088,-0.013658063,0.602988064,0.657626271,-0.022407943,0.62591362,0.616314232,-0.029374987,0.575282812,0.66533196,0.007679169,0.556070805,0.606429577,-0.018203937,0.556288302,0.650148928,-0.035293218,0.564942837,0.693912566,-0.042062674,0.605943561,0.655646324,-0.000243599,0.58716023,0.589324534,-0.025182875,0.585864127,0.642567277,-0.035058778,0.595360994,0.686246991,-0.03440547,0.639613152,0.659685373,-0.012698493,0.627215445,0.592212021,-0.03486203,0.620460331,0.645926893,-0.031708237,0.624027967,0.685733855,-0.023076462,0.675829232,0.674531519,-0.026547652,0.660223305,0.634357035,-0.038533978,0.650673032,0.67351222,-0.031713404,0.652043462,0.703010678,-0.023107866,M
0.639983654,0.82352531,-4.25e-07,0.591107249,0.781683624,-0.008245608,0.5744946,0.714687645,-0.013208942,0.601416528,0.659978151,-0.021914784,0.624388337,0.619475067,-0.028799724,0.576631963,0.665436447,0.008951185,0.557048261,0.604674399,-0.016569139,0.557523072,0.646650791,-0.033699084,0.566277504,0.68994832,-0.040455487,0.607446909,0.65586412,0.000845855,0.588943958,0.588407695,-0.023404209,0.587184846,0.639572561,-0.033499848,0.596058309,0.682794869,-0.033080027,0.641164899,0.66068244,-0.011815867,0.628912747,0.590869069,-0.033745911,0.622244298,0.643812001,-0.030915553,0.62590307,0.684358358,-0.022414168,0.677546263,0.676806748,-0.02588018,0.66414839,0.633612156,-0.038143739,0.653948426,0.672434449,-0.031494092,0.654271185,0.703750074,-0.022812393,M
0.704855859,0.723279476,-4.05e-07,0.647450209,0.683622122,-0.000209519,0.621252418,0.619745374,-0.000627598,0.627244949,0.570197761,-0.005549557,0.638656199,0.538108766,-0.008789034,0.634250164,0.57321161,0.011224473,0.621781111,0.512558162,-0.008983271,0.625793219,0.546678185,-0.02328272,0.630626917,0.591143966,-0.028442532,0.666535079,0.568512917,0.00233877,0.656421065,0.514489233,-0.015416489,0.659783483,0.557154417,-0.02329595,0.664928615,0.597420633,-0.023228869,0.700431526,0.572539985,-0.009489801,0.692055047,0.522535145,-0.024388097,0.690579474,0.567538977,-0.019349385,0.693399847,0.605499625,-0.011322889,0.73652041,0.585626662,-0.022069899,0.726384878,0.547503293,-0.028387986,0.719590127,0.582720697,-0.018587027,0.719778836,0.613781035,-0.008584681,M
0.581910372,0.61687398,-2.57e-07,0.535716891,0.574935317,-0.00037118,0.521731138,0.510001898,0.00193892,0.536898613,0.462369412,-0.000189886,0.550789535,0.429029495,-0.001984913,0.54126519,0.47398293,0.021198383,0.532020867,0.430770874,0.006508833,0.52437067,0.448378205,-0.005216714,0.524347901,0.475723147,-0.009953059,0.568166852,0.468318164,0.012999862,0.559151232,0.419496834,-0.00149497,0.551006436,0.449527144,-0.010718212,0.554066956,0.480228782,-0.011439133,0.59855932,0.47379306,0.001624495,0.59345752,0.42542541,-0.013881616,0.583745778,0.466461807,-0.012551026,0.584697723,0.500215828,-0.005925684,0.631236911,0.488776922,-0.010223899,0.620736241,0.453616738,-0.018205399,0.609031975,0.486097693,-0.011050018,0.608444154,0.513697028,-0.002322417,M
